 ,10MKD12CY021XQ01,10MKD12CY022XQ01,10MKD11CY021XQ01,10MKD11CY022XQ01,10MKC01DE502XQ01,10MKC01EU001ZQ01,10MKD12CY901XQ01,10MKD11CY901XQ01,10MBY10CE901XQ01
,VIB GEN BRG CSG EE,VIB GEN BRG CSG EE,VIB GEN BRG CSG TE,VIB GEN BRG CSG TE,REACTIVE POWER,EXC CURRENT,REL S-VIB GEN BRG EE,REL S-VIB GEN BRG TE,ACTIVE POWER
Date Time,mm/s,mm/s,mm/s,mm/s,Mvar,A,µm pk-pk,µm pk-pk,MW
9/5/2021 3:20:00 AM,1.668113,1.710793,0.8723958,0.8977141,19.45477,3355.035,37.00087,24.83001,619.0104
9/5/2021 3:21:00 AM,1.658709,1.710793,0.8702257,0.8977141,11.38263,3355.035,37.00087,24.26939,621.1458
9/5/2021 3:22:00 AM,1.694878,1.705006,0.9006076,0.9273726,-0.04534912,3337.674,37.00087,25.69806,625.0521
9/5/2021 3:23:00 AM,1.710793,1.705006,0.859375,0.8897569,3.265137,3325.014,37.00087,25.33637,621.25
9/5/2021 3:24:00 AM,1.676794,1.71658,0.859375,0.9244791,0.04534912,3331.163,37.00087,25.33637,624.8438
9/5/2021 3:25:00 AM,1.654369,1.702112,0.8514178,0.901331,12.01752,3358.29,37.00087,24.79384,623.3333
9/5/2021 3:26:00 AM,1.676071,1.702112,0.8514178,0.8767361,11.74542,3365.524,37.00087,24.79384,623.8541
9/5/2021 3:27:00 AM,1.676071,1.709346,0.8579282,0.8991609,14.51172,3352.865,37.00087,24.79384,623.9583
9/5/2021 3:28:00 AM,1.681858,1.708623,0.8579282,0.8904803,14.01288,3363.715,36.13281,24.79384,623.9583
9/5/2021 3:29:00 AM,1.668113,1.708623,0.8586516,0.8969907,8.933777,3363.715,38.42954,24.79384,625.9896
9/5/2021 3:30:00 AM,1.668113,1.702112,0.844184,0.8897569,8.661682,3330.44,36.4945,24.79384,620.0521
9/5/2021 3:31:00 AM,1.690538,1.718027,0.844184,0.8897569,23.2641,3396.991,37.52532,24.79384,622.9688
9/5/2021 3:32:00 AM,1.682581,1.705006,0.8101851,0.8897569,20.13501,3396.991,37.00087,24.79384,626.5104
9/5/2021 3:33:00 AM,1.66956,1.705006,0.8506944,0.8875868,18.77454,3377.459,37.00087,24.79384,624.375
9/5/2021 3:34:00 AM,1.682581,1.72309,0.8514178,0.8875868,9.432617,3361.183,37.00087,24.79384,624.4271
9/5/2021 3:35:00 AM,1.661603,1.674624,0.8376736,0.9049479,-0.09069824,3343.099,37.00087,24.79384,624.8958
9/5/2021 3:36:00 AM,1.674624,1.71658,0.8101851,0.9042245,-4.308167,3284.144,37.00087,24.79384,613.6979
9/5/2021 3:37:00 AM,1.682581,1.709346,0.8579282,0.9172453,9.659363,3315.972,37.00087,24.08854,613.2813
9/5/2021 3:38:00 AM,1.682581,1.709346,0.8658854,0.8687789,1.405823,3291.377,37.00087,25.71615,615.7813
9/5/2021 3:39:00 AM,1.682581,1.709346,0.88614,0.9042245,-3.763977,3291.377,37.00087,24.28747,615.2083
9/5/2021 3:40:00 AM,1.668837,1.687645,0.8796296,0.9042245,-8.616333,3275.824,36.65726,24.28747,620.7291
9/5/2021 3:41:00 AM,1.686198,1.723814,0.8514178,0.8897569,-0.04534912,3311.632,36.65726,25.67998,620.4166
9/5/2021 3:42:00 AM,1.682581,1.709346,0.8514178,0.8897569,7.845398,3346.354,36.65726,24.79384,622.8646
9/5/2021 3:43:00 AM,1.682581,1.709346,0.8731192,0.9049479,4.807007,3346.354,37.70616,24.79384,622.8646
9/5/2021 3:44:00 AM,1.678241,1.709346,0.8658854,0.8977141,0.362793,3319.227,37.90509,24.79384,622.8646
9/5/2021 3:45:00 AM,1.678241,1.701389,0.8514178,0.8977141,15.46405,3372.034,36.47642,24.79384,623.2291
9/5/2021 3:46:00 AM,1.700665,1.715856,0.8644387,0.8977141,24.48853,3383.608,36.4945,24.79384,625.4688
9/5/2021 3:47:00 AM,1.675347,1.703559,0.8644387,0.9042245,-2.358154,3326.823,37.36256,24.79384,620.5729
9/5/2021 3:48:00 AM,1.675347,1.709346,0.9006076,0.9244791,-29.83972,3217.593,37.36256,24.79384,611.9791
9/5/2021 3:49:00 AM,1.675347,1.722367,0.8535879,0.9042245,-44.48749,3137.659,36.76577,24.45023,606.0416
9/5/2021 3:50:00 AM,1.675347,1.708623,0.8738425,0.8933738,-44.30609,3103.299,37.36256,24.45023,593.8021
9/5/2021 3:51:00 AM,1.675347,1.708623,0.8622685,0.8825231,-31.15485,3103.299,37.36256,24.45023,580.8854
9/5/2021 3:52:00 AM,1.707899,1.709346,0.8586516,0.8897569,-12.8338,3175.998,37.36256,24.45023,590.4688
9/5/2021 3:53:00 AM,1.696325,1.719473,0.8521412,0.8897569,-13.51404,3166.956,36.91045,24.45023,583.8541
9/5/2021 3:54:00 AM,1.703559,1.719473,0.8767361,0.9678819,-26.48389,3088.831,36.65726,24.45023,579.8438
9/5/2021 3:55:00 AM,1.684028,1.729601,0.8767361,0.9186921,-21.94897,3158.637,37.57957,24.45023,596.4063
9/5/2021 3:56:00 AM,1.684028,1.709346,0.8796296,0.9678819,-17.77686,3192.274,37.57957,24.08854,599.1146
9/5/2021 3:57:00 AM,1.684028,1.710793,0.8731192,0.9317129,-17.32336,3212.167,37.57957,23.38325,604.4271
9/5/2021 3:58:00 AM,1.684028,1.705006,0.8868634,0.9317129,-13.46869,3212.167,37.57957,23.79919,607.6041
9/5/2021 3:59:00 AM,1.703559,1.715856,0.9078414,0.9476273,-19.68152,3181.424,37.90509,25.33637,602.8646
9/5/2021 4:00:00 AM,1.696325,1.709346,0.9230324,0.9534143,-36.59674,3140.552,37.90509,24.08854,594.4791
9/5/2021 4:01:00 AM,1.710793,1.715856,0.922309,0.9534143,-17.64081,3168.764,37.90509,25.15553,592.6041
9/5/2021 4:02:00 AM,1.696325,1.710793,0.9157986,0.9534143,-26.57458,3151.403,37.90509,25.15553,598.5416
9/5/2021 4:03:00 AM,1.704282,1.701389,0.9230324,0.9671586,-9.387268,3201.678,37.90509,24.81192,599.6875
9/5/2021 4:04:00 AM,1.668837,1.72309,0.9201388,0.9628183,-14.73846,3233.869,37.90509,24.81192,604.4791
9/5/2021 4:05:00 AM,1.697049,1.72309,0.9512442,0.9960937,-11.92682,3194.083,37.1998,24.81192,598.0208
9/5/2021 4:06:00 AM,1.689815,1.732494,0.922309,0.9743924,-16.09894,3158.637,37.52532,24.81192,590.9375
9/5/2021 4:07:00 AM,1.709346,1.759259,0.9367766,0.9780092,-13.87683,3139.468,37.16363,24.81192,579.2708
9/5/2021 4:08:00 AM,1.709346,1.725984,0.9295428,0.9606481,-18.41174,3127.532,38.75506,24.81192,587.2396
9/5/2021 4:09:00 AM,1.690538,1.72309,0.9295428,0.9816262,4.62561,3202.04,37.90509,24.81192,593.1771
9/5/2021 4:10:00 AM,1.703559,1.72309,0.922309,0.9816262,-5.532593,3231.698,37.90509,24.81192,599.7396
9/5/2021 4:11:00 AM,1.703559,1.736111,0.9367766,0.9751157,13.1059,3275.101,37.90509,25.60764,605
9/5/2021 4:12:00 AM,1.707899,1.726707,0.9534143,0.9888599,-0.362793,3260.995,37.90509,25.60764,608.3854
9/5/2021 4:13:00 AM,1.723814,1.726707,0.9302662,0.9888599,-9.432617,3260.995,37.90509,24.16088,612.0833
9/5/2021 4:14:00 AM,1.697049,1.726707,0.9671586,1.010561,2.993042,3293.186,38.57422,24.97468,614.9479
9/5/2021 4:15:00 AM,1.711516,1.737558,0.964265,1.017072,6.16748,3330.078,39.46036,24.97468,620
9/5/2021 4:16:00 AM,1.704282,1.751302,0.964265,1.017072,5.895386,3330.078,37.5434,24.97468,623.2813
9/5/2021 4:17:00 AM,1.704282,1.739728,0.9787326,1.017072,-1.723267,3340.929,37.5434,25.67998,624.9479
9/5/2021 4:18:00 AM,1.711516,1.758536,0.9780092,1.031539,-24.08038,3232.06,38.03168,24.26939,617.3958
9/5/2021 4:19:00 AM,1.71658,1.751302,0.9555845,0.9960937,-26.34784,3202.763,38.03168,25.22787,606.0416
9/5/2021 4:20:00 AM,1.723814,1.737558,0.958478,1.002604,-30.65601,3136.574,38.03168,25.22787,597.0313
9/5/2021 4:21:00 AM,1.718027,1.737558,0.9563078,0.9823495,-39.27234,3090.639,38.03168,24.26939,587.2396
9/5/2021 4:22:00 AM,1.718027,1.737558,0.9497975,0.9816262,-46.57355,3087.022,38.03168,24.73958,592.6563
9/5/2021 4:23:00 AM,1.709346,1.737558,0.9353299,1.038773,-27.52692,3171.296,38.03168,24.73958,599.0625
9/5/2021 4:24:00 AM,1.704282,1.744068,0.964265,0.9960937,-21.63153,3140.191,38.03168,26.0055,585.5729
9/5/2021 4:25:00 AM,1.718027,1.744068,0.9780092,1.013455,-37.32233,3070.023,38.03168,24.26939,577.2396
9/5/2021 4:26:00 AM,1.731047,1.752025,0.964265,1.001881,-37.95721,3028.429,38.93591,24.26939,569.2708
9/5/2021 4:27:00 AM,1.731047,1.76577,0.9497975,1.006221,-40.08862,2986.834,38.06785,24.37789,562.2916
9/5/2021 4:28:00 AM,1.731047,1.740451,0.9497975,0.9888599,-37.36768,2968.027,38.06785,24.37789,558.0208
9/5/2021 4:29:00 AM,1.731047,1.752025,0.9497975,0.994647,-31.51764,3016.493,38.06785,25.5353,563.3333
9/5/2021 4:30:00 AM,1.723814,1.752025,0.9714988,1.019965,-60.08759,2987.558,39.60503,24.23322,571.4583
9/5/2021 4:31:00 AM,1.709346,1.743345,1.006944,1.023582,-67.70624,3007.451,38.44763,24.97468,585.1041
9/5/2021 4:32:00 AM,1.71658,1.747685,0.9635416,1.023582,-50.42822,3093.533,38.44763,24.97468,595.8333
9/5/2021 4:33:00 AM,1.731047,1.747685,1.045284,1.049624,-28.4339,3168.764,38.44763,24.97468,602.8646
9/5/2021 4:34:00 AM,1.731047,1.710793,1.034433,1.077836,-52.24219,3121.383,39.27951,24.97468,604.0104
9/5/2021 4:35:00 AM,1.709346,1.736834,1.0489,1.077836,-61.90155,3121.383,39.27951,24.97468,607.7083
9/5/2021 4:36:00 AM,1.697049,1.736834,1.019965,1.080006,-51.33521,3165.509,39.38802,24.97468,610.4166
9/5/2021 4:37:00 AM,1.697049,1.750579,1.028646,1.070602,-44.48749,3198.061,39.38802,24.97468,613.6458
9/5/2021 4:38:00 AM,1.723814,1.750579,1.0489,1.09592,-68.70392,3147.786,39.38802,24.08854,616.25
9/5/2021 4:39:00 AM,1.718027,1.750579,1.060475,1.115451,-75.00745,3147.786,38.93591,23.72685,617.3438
9/5/2021 4:40:00 AM,1.738281,1.750579,1.043113,1.09375,-61.31201,3162.254,38.93591,24.26939,618.9583
9/5/2021 4:41:00 AM,1.731047,1.750579,1.056134,1.09375,-62.08295,3185.402,38.93591,24.61299,622.6563
9/5/2021 4:42:00 AM,1.731047,1.759259,1.049624,1.108218,-75.41559,3168.764,38.93591,25.51722,622.2396
9/5/2021 4:43:00 AM,1.744792,1.759259,1.0489,1.094473,-80.67609,3101.49,38.93591,25.51722,608.2291
9/5/2021 4:44:00 AM,1.718027,1.759259,1.049624,1.094473,-51.5166,3161.892,38.93591,24.63108,611.5625
9/5/2021 4:45:00 AM,1.745515,1.757813,1.0489,1.08724,-32.92346,3212.167,38.93591,24.79384,613.2291
9/5/2021 4:46:00 AM,1.730324,1.765046,1.035156,1.081452,-32.19788,3233.869,38.93591,24.07046,617.3958
9/5/2021 4:47:00 AM,1.730324,1.786748,1.035156,1.080006,-41.76654,3231.698,38.93591,25.33637,622.1875
9/5/2021 4:48:00 AM,1.731047,1.756366,1.021412,1.059751,-36.05255,3231.698,37.90509,25.33637,622.9166
9/5/2021 4:49:00 AM,1.718027,1.752025,1.061921,1.080006,-45.98401,3215.422,38.2487,25.33637,623.8541
9/5/2021 4:50:00 AM,1.72526,1.752025,1.03588,1.080006,-42.99097,3215.422,38.93591,25.33637,620.0521
9/5/2021 4:51:00 AM,1.72526,1.752025,1.020689,1.059751,-42.99097,3215.422,38.93591,24.77575,622.7083
9/5/2021 4:52:00 AM,1.72526,1.752025,0.9997106,1.052517,-42.99097,3224.826,38.93591,24.77575,626.5104
9/5/2021 4:53:00 AM,1.718027,1.752025,1.013455,1.059751,-42.99097,3238.209,37.5434,24.52257,624.7916
9/5/2021 4:54:00 AM,1.731047,1.752025,1.013455,1.059751,-30.70135,3256.293,39.11675,25.37254,623.8541
9/5/2021 4:55:00 AM,1.71875,1.752025,1.013455,1.058304,-30.11182,3256.293,38.30295,25.37254,624.3229
9/5/2021 4:56:00 AM,1.704282,1.76577,1.013455,1.080006,-38.6828,3256.293,38.30295,24.45023,624.375
9/5/2021 4:57:00 AM,1.741898,1.765046,1.013455,1.058304,-57.45734,3204.933,39.6412,24.45023,622.7083
9/5/2021 4:58:00 AM,1.738281,1.752749,0.9997106,1.045284,-27.66296,3268.591,37.79659,27.0544,621.7188
9/5/2021 4:59:00 AM,1.731047,1.76577,0.9968171,1.036603,20.90594,3392.65,38.75506,24.50448,624.3229
9/5/2021 5:00:00 AM,1.733217,1.76577,1.014178,1.031539,49.70264,3460.648,38.1221,24.50448,623.8021
9/5/2021 5:01:00 AM,1.733217,1.76577,0.9859664,1.03805,42.90027,3452.691,37.52532,24.97468,622.8646
9/5/2021 5:02:00 AM,1.718027,1.744068,1.001881,1.04239,18.41174,3384.332,37.52532,24.97468,625.4166
9/5/2021 5:03:00 AM,1.718027,1.750579,0.985243,1.059751,19.63617,3389.757,37.16363,24.79384,624.8438
9/5/2021 5:04:00 AM,1.718027,1.750579,0.985243,1.030816,14.10358,3363.715,37.16363,24.79384,624.375
9/5/2021 5:05:00 AM,1.718027,1.759259,0.985243,1.052517,-20.8606,3288.484,37.16363,23.72685,624.0104
9/5/2021 5:06:00 AM,1.718027,1.748409,0.9932002,1.031539,-11.70007,3301.505,37.16363,24.55874,624.8438
9/5/2021 5:07:00 AM,1.71658,1.757813,0.9924768,1.031539,-10.20355,3301.505,37.16363,24.55874,623.8541
9/5/2021 5:08:00 AM,1.704282,1.752025,0.9924768,1.031539,-8.707031,3304.398,37.16363,24.55874,623.9583
9/5/2021 5:09:00 AM,1.718027,1.747685,0.985243,1.028646,4.12677,3329.716,35.93388,24.17896,624.8958
9/5/2021 5:10:00 AM,1.710793,1.740451,0.985243,1.017795,2.358154,3344.184,36.47642,24.17896,623.8021
9/5/2021 5:11:00 AM,1.715133,1.752025,0.985243,1.030816,14.96521,3362.992,38.75506,24.17896,624.8438
9/5/2021 5:12:00 AM,1.703559,1.752025,0.9657118,1.017072,44.17004,3440.755,36.76577,24.08854,622.7604
9/5/2021 5:13:00 AM,1.731047,1.749132,0.9859664,1.006221,61.72015,3483.435,38.26678,24.08854,621.3021
9/5/2021 5:14:00 AM,1.731047,1.765046,0.9859664,0.9968171,86.84357,3548.539,35.82537,24.08854,624.5833
9/5/2021 5:15:00 AM,1.737558,1.765046,0.9563078,0.9888599,81.85516,3572.772,35.9158,24.08854,625.4688
9/5/2021 5:16:00 AM,1.731047,1.766493,0.964265,0.9953703,86.75287,3572.772,36.47642,24.08854,625.4688
9/5/2021 5:17:00 AM,1.731047,1.744068,0.964265,1.003327,50.65497,3448.712,36.47642,24.08854,625.4166
9/5/2021 5:18:00 AM,1.730324,1.758536,0.9440104,1.006221,17.23267,3351.78,36.47642,24.08854,613.1771
9/5/2021 5:19:00 AM,1.715856,1.751302,0.964265,1.017072,14.46637,3338.397,36.47642,23.27474,614.6354
9/5/2021 5:20:00 AM,1.718027,1.751302,0.9859664,1.017072,15.37335,3328.27,36.47642,24.10663,617.5
9/5/2021 5:21:00 AM,1.718027,1.744792,0.964265,0.9982638,47.16309,3440.032,36.47642,24.10663,620.7291
9/5/2021 5:22:00 AM,1.732494,1.752025,0.964265,1.003327,52.06079,3467.882,36.47642,22.84071,621.3021
9/5/2021 5:23:00 AM,1.718027,1.752025,0.9714988,0.9953703,61.49341,3501.519,36.83811,24.26939,623.8541
9/5/2021 5:24:00 AM,1.732494,1.76577,0.9693287,0.9953703,80.67609,3568.793,36.83811,24.26939,625
9/5/2021 5:25:00 AM,1.732494,1.752025,0.9714988,0.9953703,92.14941,3597.005,35.75304,26.04167,625.4166
9/5/2021 5:26:00 AM,1.72526,1.752025,0.9367766,0.9816262,93.78198,3604.601,35.75304,22.87688,624.9479
9/5/2021 5:27:00 AM,1.71875,1.752025,0.9374999,0.9389467,59.90619,3492.477,35.75304,23.09389,624.8958
9/5/2021 5:28:00 AM,1.71875,1.755642,0.9563078,0.9809027,36.77814,3429.905,36.67535,22.87688,624.8438
9/5/2021 5:29:00 AM,1.71658,1.744068,0.9497975,0.9989873,27.52692,3391.927,36.67535,24.46832,620.7813
9/5/2021 5:30:00 AM,1.718027,1.744068,0.9512442,0.9960937,21.76758,3340.929,37.5434,22.84071,620.1041
9/5/2021 5:31:00 AM,1.703559,1.744068,0.9700521,0.9960937,-2.312805,3283.42,38.39338,22.84071,616.25
9/5/2021 5:32:00 AM,1.71658,1.744068,0.9230324,0.9671586,1.995361,3238.209,37.39873,23.54601,600.1563
9/5/2021 5:33:00 AM,1.723814,1.744068,0.9230324,0.9671586,20.90594,3309.462,35.95197,23.2024,603.4375
9/5/2021 5:34:00 AM,1.683304,1.751302,0.9230324,0.9678819,44.39679,3372.034,36.85619,24.08854,610.2604
9/5/2021 5:35:00 AM,1.711516,1.736834,0.9078414,0.9534143,47.29913,3427.373,36.85619,24.08854,612.6563
9/5/2021 5:36:00 AM,1.711516,1.736834,0.9266493,0.9534143,37.54907,3407.841,36.85619,24.08854,616.0416
9/5/2021 5:37:00 AM,1.72526,1.736834,0.9411169,0.9338831,51.24451,3445.095,36.85619,24.08854,618.6458
9/5/2021 5:38:00 AM,1.715856,1.744068,0.8933738,0.9534143,62.53644,3487.775,36.85619,23.52792,622.1354
9/5/2021 5:39:00 AM,1.71875,1.744068,0.922309,0.9534143,73.78302,3539.858,36.85619,24.45023,622.7083
9/5/2021 5:40:00 AM,1.697049,1.744068,0.922309,0.9628183,65.98297,3523.22,36.85619,23.72685,624.7916
9/5/2021 5:41:00 AM,1.744792,1.744068,0.922309,0.9259259,81.40167,3505.136,36.85619,23.72685,616.6666
9/5/2021 5:42:00 AM,1.718027,1.77011,0.8940972,0.9548611,108.8832,3624.494,35.40943,23.72685,617.5
9/5/2021 5:43:00 AM,1.752749,1.752025,0.9006076,0.9317129,111.3774,3644.748,36.45833,23.72685,618.5416
9/5/2021 5:44:00 AM,1.72309,1.752025,0.9006076,0.9317129,109.11,3644.748,34.99349,23.72685,622.7604
9/5/2021 5:45:00 AM,1.725984,1.748409,0.9006076,0.9266493,106.4344,3644.748,36.7296,23.72685,622.8125
9/5/2021 5:46:00 AM,1.745515,1.748409,0.901331,0.9512442,103.2599,3604.601,35.01157,23.72685,616.875
9/5/2021 5:47:00 AM,1.721643,1.748409,0.901331,0.9331597,117.1368,3647.642,35.75304,23.72685,616.3541
9/5/2021 5:48:00 AM,1.721643,1.752025,0.8919271,0.9042245,88.88428,3580.729,35.75304,23.72685,618.5416
9/5/2021 5:49:00 AM,1.721643,1.752025,0.8919271,0.9338831,78.45398,3539.858,35.75304,22.84071,624.0104
9/5/2021 5:50:00 AM,1.721643,1.738281,0.8919271,0.9259259,80.35864,3556.496,35.75304,23.74494,625.4688
9/5/2021 5:51:00 AM,1.711516,1.733941,0.8832465,0.9049479,75.0528,3541.667,35.75304,23.74494,623.2291
9/5/2021 5:52:00 AM,1.711516,1.751302,0.8731192,0.9186921,79.7691,3541.667,35.75304,23.74494,623.8021
9/5/2021 5:53:00 AM,1.711516,1.744068,0.88614,0.9186921,65.21204,3510.923,35.75304,23.74494,623.9583
9/5/2021 5:54:00 AM,1.692708,1.746962,0.8586516,0.8984375,60.49573,3482.349,35.75304,23.74494,623.9063
9/5/2021 5:55:00 AM,1.709346,1.737558,0.8586516,0.9186921,50.11078,3482.349,35.75304,23.74494,623.8541
9/5/2021 5:56:00 AM,1.71658,1.72309,0.8723958,0.9186921,35.9165,3421.947,35.75304,22.84071,624.4791
9/5/2021 5:57:00 AM,1.696325,1.709346,0.8796296,0.9186921,36.95953,3421.947,35.75304,24.37789,623.9063
9/5/2021 5:58:00 AM,1.696325,1.723814,0.8796296,0.9042245,20.8606,3389.395,35.75304,23.38325,623.2291
9/5/2021 5:59:00 AM,1.696325,1.72309,0.901331,0.9317129,-0.8162842,3297.888,37.36256,23.38325,619.4791
9/5/2021 6:00:00 AM,1.696325,1.715856,0.9150752,0.9331597,28.02576,3372.034,35.95197,23.38325,615.7813
9/5/2021 6:01:00 AM,1.696325,1.722367,0.9230324,0.9100115,30.29321,3396.629,36.83811,23.23857,618.9063
9/5/2021 6:02:00 AM,1.697049,1.76577,0.8796296,0.9114583,50.20148,3426.288,36.83811,24.26939,618.5416
9/5/2021 6:03:00 AM,1.718027,1.752025,0.901331,0.9244791,67.88763,3487.775,36.83811,24.26939,616.875
9/5/2021 6:04:00 AM,1.718027,1.758536,0.8514178,0.9042245,82.4447,3487.775,36.83811,23.02156,607.0313
9/5/2021 6:05:00 AM,1.71441,1.752025,0.8586516,0.8897569,96.50293,3526.837,36.83811,23.02156,601.875
9/5/2021 6:06:00 AM,1.697049,1.752025,0.8485243,0.9042245,91.83197,3526.837,36.02431,22.87688,604.8958
9/5/2021 6:07:00 AM,1.703559,1.743345,0.8485243,0.8687789,85.34705,3510.923,36.02431,23.29282,609.8958
9/5/2021 6:08:00 AM,1.71658,1.731047,0.8376736,0.8832465,82.4447,3510.923,37.1998,23.29282,612.5521
9/5/2021 6:09:00 AM,1.703559,1.723814,0.8376736,0.8687789,94.05408,3575.666,36.65726,22.84071,617.6041
9/5/2021 6:10:00 AM,1.689815,1.730324,0.8579282,0.9042245,64.48645,3510.199,36.65726,23.9077,621.25
9/5/2021 6:11:00 AM,1.715856,1.730324,0.8550347,0.9114583,45.48517,3420.5,35.62645,23.9077,616.4583
9/5/2021 6:12:00 AM,1.686198,1.730324,0.8478009,0.8933738,54.96313,3406.395,35.62645,22.87688,601.1979
9/5/2021 6:13:00 AM,1.702112,1.715856,0.8478009,0.8897569,46.39215,3382.523,35.59028,24.26939,607.7604
9/5/2021 6:14:00 AM,1.683304,1.708623,0.8478009,0.8904803,24.89667,3330.078,36.92853,23.74494,606.9791
9/5/2021 6:15:00 AM,1.703559,1.709346,0.8297164,0.880353,24.48853,3355.396,35.93388,23.74494,613.125
9/5/2021 6:16:00 AM,1.66739,1.709346,0.8723958,0.916522,9.115173,3326.099,38.19444,23.74494,617.2916
9/5/2021 6:17:00 AM,1.682581,1.715856,0.88614,0.9266493,4.036072,3301.143,37.52532,23.72685,618.9063
9/5/2021 6:18:00 AM,1.703559,1.72309,0.8868634,0.9114583,22.26642,3357.205,36.47642,23.72685,614.6875
9/5/2021 6:19:00 AM,1.731047,1.752025,0.8875868,0.9317129,17.00592,3357.205,36.47642,23.72685,620.2083
9/5/2021 6:20:00 AM,1.697049,1.729601,0.8875868,0.9317129,38.7735,3421.947,37.72425,23.72685,623.3333
9/5/2021 6:21:00 AM,1.685475,1.746962,0.88614,0.9425637,40.45142,3389.757,36.36791,23.72685,611.0416
9/5/2021 6:22:00 AM,1.703559,1.734664,0.901331,0.9331597,58.63641,3462.457,39.11675,23.56409,614.7916
9/5/2021 6:23:00 AM,1.718027,1.734664,0.8940972,0.9027777,53.51196,3412.543,36.45833,23.54601,609.8438
9/5/2021 6:24:00 AM,1.682581,1.758536,0.8514178,0.9157986,51.33521,3383.608,37.88701,23.54601,600.625
9/5/2021 6:25:00 AM,1.711516,1.720197,0.8731192,0.9172453,60.35968,3409.65,35.95197,23.54601,601.9271
9/5/2021 6:26:00 AM,1.704282,1.737558,0.8586516,0.9042245,60.13293,3389.395,36.47642,23.54601,596.0416
9/5/2021 6:27:00 AM,1.708623,1.736834,0.8586516,0.8825231,60.13293,3355.758,35.93388,23.54601,581.7708
9/5/2021 6:28:00 AM,1.718027,1.731047,0.8579282,0.8550347,74.32721,3358.652,36.92853,23.54601,574.4271
9/5/2021 6:29:00 AM,1.718027,1.751302,0.8449074,0.8760127,69.15741,3319.227,38.39338,23.54601,567.5
9/5/2021 6:30:00 AM,1.448929,1.486545,0.3580729,0.3819444,34.96417,3185.764,24.17896,25.69806,552.1354
9/5/2021 6:31:00 AM,1.505353,1.533565,0.3580729,0.4159433,-18.77454,2986.473,25.69806,23.16623,547.7083
9/5/2021 6:32:00 AM,1.527778,1.533565,0.3797743,0.4304109,-55.91547,2851.924,25.69806,22.37052,534.2708
9/5/2021 6:33:00 AM,1.480035,1.524884,0.3725405,0.4159433,-69.29346,2794.054,26.42144,23.9077,531.6146
9/5/2021 6:34:00 AM,1.492332,1.539352,0.3870081,0.4448785,-81.44702,2736.545,26.42144,23.9077,526.4583
9/5/2021 6:35:00 AM,1.484375,1.561053,0.4072627,0.4231771,-57.50269,2821.904,26.42144,23.27474,535.3646
9/5/2021 6:36:00 AM,1.506076,1.539352,0.4087095,0.4448785,-33.24091,2907.263,26.42144,24.08854,536.4063
9/5/2021 6:37:00 AM,1.527054,1.546586,0.4217303,0.4723669,10.74774,2975.984,26.42144,24.08854,526.875
9/5/2021 6:38:00 AM,1.50897,1.537905,0.4354745,0.4723669,44.57819,3041.811,26.42144,25.80657,516.8229
9/5/2021 6:39:00 AM,1.528501,1.537905,0.4427083,0.4861111,94.73431,3230.613,26.42144,25.33637,515.5729
9/5/2021 6:40:00 AM,1.512587,1.561053,0.4709201,0.5013021,69.24811,3167.318,26.42144,25.33637,522.1875
9/5/2021 6:41:00 AM,1.501013,1.533565,0.4998553,0.5295139,75.14349,3231.698,26.42144,25.33637,532.4479
9/5/2021 6:42:00 AM,1.477865,1.497396,0.5555555,0.5729166,62.53644,3211.082,26.42144,25.33637,540.2604
9/5/2021 6:43:00 AM,1.450376,1.511863,0.5338541,0.5649595,39.81653,3165.147,26.42144,26.62037,554.7916
9/5/2021 6:44:00 AM,1.459057,1.498119,0.562066,0.6148727,11.29193,3111.256,25.69806,24.79384,554.8438
9/5/2021 6:45:00 AM,1.459057,1.495226,0.5837674,0.6054688,-16.82452,2953.921,25.69806,26.04167,541.8229
9/5/2021 6:46:00 AM,1.429398,1.483652,0.598235,0.630787,-71.60626,2813.223,26.05975,26.04167,540.8333
9/5/2021 6:47:00 AM,1.436632,1.483652,0.6192129,0.6807002,-98.0448,2730.758,26.05975,26.04167,535.4688
9/5/2021 6:48:00 AM,1.451823,1.483652,0.6474248,0.6633391,-81.22028,2738.354,26.05975,26.04167,526.875
9/5/2021 6:49:00 AM,1.462674,1.498119,0.6336805,0.6495949,-57.59338,2751.013,26.42144,26.04167,515.7813
9/5/2021 6:50:00 AM,1.464844,1.512587,0.6221064,0.6568287,-40.81421,2769.459,26.42144,26.04167,505.0521
9/5/2021 6:51:00 AM,1.477865,1.502459,0.6618924,0.6561053,-12.69775,2803.819,26.42144,27.77778,488.3854
9/5/2021 6:52:00 AM,1.511863,1.524884,0.6235532,0.6778067,-4.580261,2803.819,26.43953,27.77778,483.4375
9/5/2021 6:53:00 AM,1.456163,1.511863,0.6618924,0.7132523,10.0675,2798.394,27.72352,29.20645,474.0625
9/5/2021 6:54:00 AM,1.485098,1.511863,0.6264467,0.7067419,-4.172119,2713.759,26.07784,28.70009,463.9063
9/5/2021 6:55:00 AM,1.464844,1.50463,0.6835938,0.6995081,-37.09558,2584.274,27.48843,27.27141,453.6458
9/5/2021 6:56:00 AM,1.464844,1.497396,0.6380208,0.6640625,-38.09326,2543.764,27.48843,27.43417,445.625
9/5/2021 6:57:00 AM,1.421441,1.484375,0.67636,0.6922743,-45.75726,2476.128,26.2406,30.76172,432.2396
